,trigram,chi-sq
17505,"('I', 'like', 'it')",260.82796134917265
17506,"('day', 'and', 'he')",260.15494103121216
17507,"('and', 'let', 'you')",259.5365664733684
17508,"('and', 'she', ""'s"")",259.41753319035007
17509,"('and', 'hold', 'his')",259.40273719315394
17510,"('', 'say', 'the')",259.3848826041476
17511,"('the', 'one', 'hand')",259.3004489323953
17512,"('to', 'beat', 'the')",259.2125335311646
17513,"('and', 'that', 'there')",259.15350272474285
17514,"('ll', 'be', 'in')",258.994295892701
17515,"('it', 'so', 'I')",258.82369917732416
17516,"('he', 'watch', 'the')",257.4327417842791
17517,"('like', 'it', 'so')",257.24234261228713
17518,"('and', 'ask', 'he')",257.18334954049817
17519,"('be', 'the', 'daughter')",257.17853612840634
17520,"('for', 'it', 'I')",257.15639823498134
17521,"('I', 'fear', 'the')",256.73949873410066
17522,"('to', 'feel', 'a')",256.61733467724304
17523,"('and', 'pass', 'on')",256.40234813227215
17524,"('he', 'catch', 'the')",256.07738499940217
17525,"('be', 'silent', 'and')",256.040389131572
17526,"('fire', 'and', 'a')",255.71925764997573
17527,"('a', 'manner', 'that')",255.279193592453
17528,"('the', 'face', 'be')",255.14865915144193
17529,"('be', 'the', 'new')",253.42086506369387
17530,"('and', 'here', 'be')",253.01041104812666
17531,"('do', 'and', 'the')",252.9759760895368
17532,"('he', 'start', 'and')",252.72068594261026
17533,"('it', 'down', 'and')",252.6595466376352
17534,"('as', 'good', 'a')",252.3714096594603
17535,"('on', 'i', 'and')",252.22508772496337
17536,"('to', 'myself', 'I')",252.03501505947582
17537,"('have', 'it', 'I')",251.94168456875786
17538,"('to', 'seize', 'the')",251.12199175692237
17539,"('of', 'it', 'you')",251.06826561310135
17540,"('and', 'sister', 'be')",250.89865865242734
17541,"('from', 'i', 'and')",250.55687366012225
17542,"('see', 'it', 'and')",250.46101739746683
17543,"('hair', 'and', 'a')",250.2880296824466
17544,"('why', 'be', 'it')",250.28585589976927
17545,"('word', 'of', 'it')",250.18906748143644
17546,"('and', 'the', 'face')",249.95097774114643
17547,"('on', 'and', 'on')",249.8359919139844
17548,"('to', 'say', 'to')",249.69152715429
17549,"('see', 'if', 'the')",249.510076948627
17550,"('face', 'and', 'he')",249.44735486004828
17551,"('be', 'come', 'on')",248.47263993079508
17552,"('to', 'us', 'from')",248.24755381961953
17553,"('that', 'who', 'do')",247.5433298508754
17554,"('that', 'even', 'he')",247.46926523708467
17555,"('and', 'do', 'the')",246.93662800062327
17556,"('but', 'that', 'will')",246.87631576430965
17557,"('you', 'and', 'she')",246.4859392139966
17558,"('the', 'dog', 'be')",246.30113571850563
17559,"('in', 'both', 'of')",246.04221718605086
17560,"('he', 'that', 'they')",245.9960399725803
17561,"('hold', 'of', 'it')",245.98037977299745
17562,"('and', 'the', 'side')",245.9025433932053
17563,"('they', 'as', 'little')",244.9550016228341
17564,"('street', 'and', 'it')",244.92084758293043
17565,"('to', 'turn', 'he')",244.55252501359803
17566,"('he', 'to', 'say')",244.45196913039652
17567,"('be', 'that', 'you')",244.09336319816015
17568,"('the', 'odd', 'be')",243.4724933088894
17569,"('to', 'say', 'the')",242.92345314713043
17570,"('not', 'have', 'time')",242.7687370271371
17571,"('for', 'it', ""'"")",242.7238862288224
17572,"('be', 'off', 'on')",242.54804518787654
17573,"('be', 'open', 'and')",242.4791130378032
17574,"('to', 'that', 'who')",242.47821506010197
17575,"('be', 'in', 'such')",241.92247719263372
17576,"('not', 'take', 'the')",241.54275308188602
17577,"('and', 'walk', 'to')",241.46265408357104
17578,"('a', 'hand', 'in')",241.01348431145445
17579,"('after', 'i', 'and')",240.77207290593944
17580,"('what', 'will', 'he')",240.63204307601075
17581,"('be', 'speak', 'of')",240.23903807998153
17582,"('and', 'he', 'draw')",240.05408764997918
17583,"('her', 'word', 'be')",239.93382808171089
17584,"('my', 'room', 'to')",239.19646811515082
17585,"('be', 'rich', 'and')",238.76231019556698
17586,"('to', 'come', 'and')",238.6628963041565
17587,"('and', 'for', 'once')",238.14415098057873
17588,"('but', 'then', 'you')",238.13987466229133
17589,"('and', 'turn', 'it')",238.01173852948548
17590,"('about', 'he', 'he')",237.53560179115314
17591,"('to', 'like', 'he')",237.48489046420084
17592,"('of', 'what', 'they')",237.25683150947873
17593,"('it', 'for', 'he')",236.75395978852092
17594,"('be', 'the', 'kind')",236.64034241331103
17595,"('and', 'beside', 'I')",236.54191697270025
17596,"('to', 'hold', 'the')",236.49643029642883
17597,"('of', 'it', 'he')",235.55316761406579
17598,"('be', 'quiet', 'and')",235.5159357991523
17599,"('and', 'look', 'in')",235.24830506158406
17600,"('to', 'he', 'with')",235.19935683282068
17601,"('what', 'can', 'I')",234.97583619843647
17602,"('and', 'water', 'and')",234.85415827716943
17603,"('and', 'take', 'he')",234.56320619024356
17604,"('he', 'answer', 'and')",234.56193305588306
17605,"('paper', 'and', 'a')",234.54660945248477
17606,"('show', 'that', 'the')",234.09727510202538
17607,"('have', 'do', 'that')",234.0220613971936
17608,"('for', 'want', 'of')",233.25941966538687
17609,"('for', 'it', 'to')",232.9757655958611
17610,"('be', 'this', 'man')",232.93112327295432
17611,"('and', 'find', 'my')",232.91597333287572
17612,"('of', 'all', 'he')",232.81891036008963
17613,"('home', 'and', 'the')",232.21121301938078
17614,"('have', 'to', 'work')",232.197580648766
17615,"('I', 'read', 'in')",232.1376869561888
17616,"('not', 'be', 'for')",232.0869333623919
17617,"('so', 'little', 'of')",231.9944105503976
17618,"('for', 'it', 'and')",231.8888624384646
17619,"('know', 'he', ""'s"")",231.7992501030174
17620,"('be', 'you', 'he')",231.61377024493376
17621,"('be', 'the', 'face')",231.4426863518084
17622,"('i', 'that', 'the')",231.33126849667966
17623,"('not', 'have', 'you')",230.98280818882563
17624,"('and', 'he', 'find')",230.69829187401
17625,"('I', 'drop', 'the')",230.62854668614364
17626,"('have', 'to', 'look')",230.29237897638365
17627,"('be', 'handsome', 'and')",230.0112291528241
17628,"('show', 'it', 'to')",229.7419801224415
17629,"('wind', 'and', 'the')",229.72535952593665
17630,"('sea', 'and', 'the')",229.66021230845092
17631,"('say', 'and', 'you')",229.20952080156505
17632,"('I', 'love', 'he')",229.10463724354102
17633,"('the', 'game', 'be')",229.104316355114
17634,"('of', 'fact', 'I')",228.5577364968952
17635,"('for', 'as', 'the')",228.27470539621237
17636,"('a', 'sound', 'in')",228.23200640848913
17637,"('and', 'that', 'you')",228.01904447156357
17638,"('the', 'hope', 'that')",228.00328652587325
17639,"('it', 'out', 'in')",227.82074987127646
17640,"('put', 'he', 'in')",227.7618628663129
17641,"('you', 'make', 'of')",227.4127017540773
17642,"('have', 'stop', 'he')",226.85933807129527
17643,"('and', 'show', 'he')",226.81810395307298
17644,"('that', ""'s"", 'my')",226.6476216884876
17645,"('and', 'on', 'this')",226.51377999711238
17646,"('which', 'make', 'the')",226.39477351802623
17647,"('and', 'push', 'the')",226.34616078124392
17648,"('i', 'and', 'the')",226.2297572167919
17649,"('her', 'room', 'be')",226.0767313970616
17650,"('his', 'house', 'be')",225.8313614115801
17651,"('and', 'put', 'a')",225.79252859747578
17652,"('you', 'name', 'be')",225.69569896702995
17653,"('say', 'he', 'and')",225.1168360835738
17654,"('and', 'what', 'will')",225.06643746500717
17655,"('have', 'put', 'the')",224.92693705997237
17656,"('it', 'have', 'two')",224.8349574769217
17657,"('he', 'what', 'have')",224.72047884561496
17658,"('be', 'the', 'ordinary')",224.60512178464626
17659,"('to', 'day', 'and')",223.91056256264437
17660,"('and', 'lay', 'it')",223.6573035661671
17661,"('take', 'you', 'as')",223.37315717539911
17662,"('be', 'about', 'he')",223.22030919328162
17663,"('do', 'i', 'the')",222.8240496012931
17664,"('in', 'all', 'her')",222.29722895846723
17665,"('I', 'make', 'the')",222.12812006511905
17666,"('a', 'light', 'in')",222.12169869564897
17667,"('with', 'he', 'I')",221.84713710790513
17668,"('the', 'kind', 'that')",221.62442973517605
17669,"('be', 'never', 'go')",221.26985335426423
17670,"('i', 'will', 'you')",221.24708022394393
17671,"('and', 'the', 'line')",221.19389762342496
17672,"('with', 'who', 'he')",221.1863291562601
17673,"('they', 'find', 'the')",221.14490500096312
17674,"('be', 'it', 'you')",221.03520270153737
17675,"('and', 'all', 'of')",220.13200734987825
17676,"('and', 'with', 'my')",219.58314097826585
17677,"('be', 'surprise', 'and')",219.5395589999836
17678,"('and', 'the', 'general')",219.2568715758507
17679,"('be', 'how', 'it')",219.19590367097885
17680,"('be', 'it', 'that')",218.91936426956437
17681,"('the', 'step', 'she')",218.86071332310706
17682,"('the', 'people', 'be')",218.70901613712363
17683,"('to', 'myself', 'and')",218.59161893995554
17684,"('be', 'happy', 'and')",218.55454526957163
17685,"('here', 'be', 'you')",218.1314613920196
17686,"('you', 'that', 'if')",217.75850535457056
17687,"('and', 'keep', 'his')",217.26806927999743
17688,"('he', 'thing', 'he')",217.0140897626773
17689,"('and', 'the', 'people')",216.8990872311405
17690,"('and', 'take', 'you')",216.57321503321202
17691,"('go', 'and', 'the')",216.36698522521027
17692,"('it', 'to', 'us')",216.33542788457578
17693,"('time', 'and', 'she')",216.0760961686022
17694,"('she', 'and', 'the')",215.7941460863362
17695,"('a', 'thing', 'to')",215.60534066823533
17696,"('that', 'if', 'the')",215.155075786363
17697,"('say', 'he', 'in')",215.08463064980552
17698,"('to', 'visit', 'the')",215.04287306121614
17699,"('have', 'you', 'do')",214.93530691725923
17700,"('to', 'a', 'end')",214.90312708150282
17701,"('in', 'that', 'time')",214.58932109968893
17702,"('better', 'of', 'it')",214.5832524846066
17703,"('he', 'but', 'they')",214.53478193109848
17704,"('to', 'have', 'any')",214.5254518883409
17705,"('and', 'fill', 'the')",214.391003441423
17706,"('and', 'set', 'he')",214.38662373106015
17707,"('she', 'hold', 'the')",214.2359196760788
17708,"('and', 'have', 'it')",213.84379003057387
17709,"('the', 'figure', 'be')",213.66011429618527
17710,"('but', 'the', 'only')",213.598522643912
17711,"('life', 'and', 'he')",213.3284853001468
17712,"('to', 'follow', 'the')",213.10915262436436
17713,"('to', 'who', 'he')",212.9347889316799
17714,"('be', 'the', 'true')",212.834960811239
17715,"('have', 'read', 'the')",212.3824265977265
17716,"('to', 'you', 'that')",211.77699426183295
17717,"('you', 'house', 'in')",211.74132677643956
17718,"('have', 'have', 'in')",211.5239897528719
17719,"('have', 'show', 'he')",211.41990996872966
17720,"('it', 'can', 'have')",211.38679537432128
17721,"('be', 'call', 'a')",210.73964772527208
17722,"('', ""'s"", 'a')",210.73256998000645
17723,"('and', 'fall', 'in')",210.50061674422136
17724,"('he', 'read', 'and')",209.90248822276212
17725,"('he', 'and', 'go')",209.63813395122847
17726,"('you', 'say', 'to')",209.62905822472916
17727,"('what', 'can', 'he')",209.60846153417188
17728,"('father', 'and', 'his')",209.42569777343013
17729,"('arm', 'and', 'a')",209.36292745933545
17730,"('he', ""'s"", 'be')",209.27685063740054
17731,"('and', 'leave', 'he')",209.15796558142708
17732,"('know', 'of', 'no')",209.10353749157352
17733,"('be', 'such', 'that')",209.06883838719784
17734,"('the', 'better', 'for')",208.86041785283263
17735,"('be', 'but', 'one')",208.75277925358415
17736,"('the', 'pain', 'in')",208.1425026293067
17737,"('and', 'the', 'soft')",207.88787754495942
17738,"('it', 'before', 'she')",207.79949387803427
17739,"('he', 'press', 'the')",207.48543614373565
17740,"('of', 'they', 'but')",207.22166256021035
17741,"('with', 'they', 'and')",207.2062499037571
17742,"('see', 'they', 'and')",207.19342348436328
17743,"('be', 'the', 'sort')",207.03042611739835
17744,"('or', 'so', 'and')",206.5425354031317
17745,"('each', 'of', 'that')",206.12847976613327
17746,"('or', 'not', 'I')",205.84505201997527
17747,"('with', 'you', 'he')",205.780916514674
17748,"('be', 'in', 'trouble')",205.77151342948926
17749,"('with', 'that', 'of')",205.76050222295126
17750,"('I', 'go', 'in')",205.58902270192647
17751,"('where', 'be', 'it')",205.3745117428366
17752,"('that', 'in', 'that')",205.31818453598348
17753,"('he', 'he', ""'s"")",204.99808888157122
17754,"('stop', 'and', 'the')",204.65741343779152
17755,"('not', 'do', 'that')",204.0086130956212
17756,"('be', 'that', 'of')",203.92870340940362
17757,"('and', 'he', 'come')",203.80945125648577
17758,"('say', 'to', 'you')",203.6192892871508
17759,"('be', 'the', 'wrong')",203.44941817050992
17760,"('have', 'he', 'in')",203.19479892023722
17761,"('be', 'you', 'not')",202.92688027545194
17762,"('it', 'have', 'to')",202.734724574388
17763,"('not', 'any', 'of')",202.66325430424806
17764,"('and', 'he', 'laugh')",202.5319893806741
17765,"('be', 'against', 'he')",202.50934214949436
17766,"('position', 'and', 'the')",202.4850365317738
17767,"('have', 'break', 'the')",201.5724345956392
17768,"('and', 'approach', 'the')",200.99627320387603
17769,"('say', 'the', 'voice')",200.47392468905488
17770,"('star', 'and', 'the')",200.4625770078003
17771,"('watch', 'he', 'and')",200.15773785646437
17772,"('where', 'be', 'my')",199.8272366452512
17773,"('have', 'close', 'the')",199.26411981819896
17774,"('and', 'draw', 'a')",199.22340937071291
17775,"('he', 'and', 'take')",198.64040554626277
17776,"('he', 'down', 'and')",198.16274345431492
17777,"('never', 'be', 'in')",198.15456433549085
17778,"('go', 'with', 'they')",197.88108411966365
17779,"('but', 'not', 'now')",197.74341083967664
17780,"('of', 'they', 'that')",197.7191078098564
17781,"('in', 'here', 'he')",196.57222267587704
17782,"('and', 'the', 'high')",196.38192505176136
17783,"('to', 'laugh', 'and')",196.19994717841206
17784,"('and', 'see', 'a')",195.54998675526514
17785,"('to', 'they', 'a')",194.99973083541713
17786,"('be', 'in', 'full')",194.93099571381595
17787,"('to', 'picture', 'to')",194.77495943507148
17788,"('night', 'and', 'the')",194.61681965539364
17789,"('in', 'about', 'a')",194.28944095465522
17790,"('be', 'dry', 'and')",194.23678041684184
17791,"('do', 'and', 'she')",194.17247622806192
17792,"('which', 'can', 'be')",194.02059898108797
17793,"('that', 'time', 'the')",193.93166856388498
17794,"('thing', 'be', 'do')",193.75406542568365
17795,"('have', 'say', 'it')",192.3069281325431
17796,"('never', 'say', 'a')",192.05225463335267
17797,"('be', 'well', 'he')",191.67582743058873
17798,"('have', 'have', 'some')",191.1682866463328
17799,"('the', 'thing', 'he')",189.74948003407175
17800,"('I', 'make', 'he')",189.7157554823376
17801,"('be', 'something', 'of')",189.58948817118952
17802,"('and', 'at', 'a')",189.18846613136816
17803,"('but', 'a', 'name')",188.91578438266365
17804,"('for', 'all', 'I')",188.55799952532655
17805,"('the', 'face', 'I')",188.54239240812396
17806,"('be', 'you', 'a')",188.47064546126032
17807,"('and', 'he', 'he')",188.1677040072475
17808,"('and', 'in', 'any')",187.93613833571555
17809,"('as', 'from', 'a')",187.90827843687384
17810,"('be', 'alone', 'and')",187.8915030192676
17811,"('the', 'question', 'be')",187.69082674038452
17812,"('which', 'one', 'be')",186.88115567402903
17813,"('be', 'in', 'us')",186.71998916267398
17814,"('i', 'that', 'his')",186.70455998024417
17815,"('to', 'it', 'then')",185.90853361465707
17816,"('for', 'they', 'but')",185.7128375623992
17817,"('and', 'the', 'sense')",185.13481038034647
17818,"('to', 'a', 'point')",184.99503557196303
17819,"('to', 'you', 'eye')",184.88024646240243
17820,"('place', 'and', 'the')",184.4913038562201
17821,"('of', 'one', ""'s"")",184.22792057991379
17822,"('to', 'try', 'and')",184.2152925287166
17823,"('and', 'the', 'power')",184.19844845205256
17824,"('with', 'you', 'I')",184.0847054879337
17825,"('pass', 'and', 'the')",184.05895840083235
17826,"('child', 'and', 'the')",183.68842178367117
17827,"('and', 'speak', 'with')",183.5728515191816
17828,"('it', 'and', 'if')",183.54856673165892
17829,"('it', 'she', 'go')",183.22740502138154
17830,"('to', 'that', 'which')",183.01403910522265
17831,"('be', 'make', 'and')",182.93788856509644
17832,"('and', 'how', 'he')",182.91939989633056
17833,"('and', 'the', 'chair')",182.5385895929457
17834,"('it', 'and', 'after')",182.42643521945703
17835,"('the', 'point', 'I')",182.06075632901397
17836,"('the', 'knight', 'be')",181.97792801832702
17837,"('the', 'people', 'have')",181.92145899320636
17838,"('I', 'take', 'he')",181.60964672909384
17839,"('darkness', 'and', 'the')",181.1995419812991
17840,"('the', 'people', 'in')",181.1541261204775
17841,"('be', 'at', 'my')",181.1394203839296
17842,"('will', 'all', 'be')",180.92660841046148
17843,"('I', 'give', 'the')",180.77206936136318
17844,"('be', 'the', 'fashion')",180.7169709131109
17845,"('for', 'that', 'who')",180.67330969613286
17846,"('and', 'make', 'the')",180.14277873753193
17847,"('and', 'not', 'be')",180.13977147370395
17848,"('ear', 'and', 'a')",179.80957864077985
17849,"('this', 'and', 'the')",179.6243243119431
17850,"('a', 'house', 'with')",179.3603803993156
17851,"('it', 'all', 'to')",179.02521488892654
17852,"('the', 'line', 'be')",178.9635320785214
17853,"('he', 'draw', 'the')",178.66400832332
17854,"('above', 'it', 'and')",178.52373057813233
17855,"('with', 'who', 'I')",178.47611607405193
17856,"('line', 'and', 'the')",178.3864989166794
