,en,ru,fr,votes
4634,collide,сталкиваться,heurter,1
4635,collide,конфликтовать,no_equality,1
4636,collide,наехать,no_equality,1
4637,collide,соударяться,no_equality,1
4638,collide,в конфликт,no_equality,1
4639,collide,no_equality,collision,1
4640,background,фон,fond,2
4641,background,фон,arrière-plan,1
4642,background,предпосылка,no_equality,1
4643,background,происхождение,origine,1
4644,background,подготовка,formation,1
4645,background,история,antécédent,1
4646,background,история,historique,1
4647,background,история,passé,1
4648,background,история,histoire,1
4649,background,сведения,information,1
4650,background,фоновый режим,no_equality,1
4651,background,опыт,expérience,1
4652,background,справочная информация,historique,1
4653,background,история вопроса,historique,1
4654,background,прошлое,passé,1
4655,background,прошлое,histoire,1
4656,background,образование,formation,1
4657,background,корень,no_equality,1
4658,background,исходная информация,no_equality,1
4659,background,контекст,contexte,1
4660,background,общие сведения,historique,1
4661,background,исток,no_equality,1
4662,background,фоновое изображение,no_equality,1
4663,background,фоновая,no_equality,1
4664,background,фоновый,de fond,1
4665,background,справочный,référence,1
4666,background,второстепенный,no_equality,1
4667,background,основа,fond,1
4668,background,задний план,fond,1
4669,background,,fond,1
4670,background,,antécédents,1
4671,apologise,извиниться,s'excuser,1
4672,apologise,извиниться,demander pardon,1
4673,apologise,извиниться,m'excuser,1
4674,apologise,извиниться,suis désolé,1
4675,apologise,извиниться,m'excuse,1
4676,apologise,извиниться,excuser,1
4677,apologise,извиняться,excuser,1
4678,apologise,принести извинение,excuser,1
4679,apologise,no_equality,excuse,1
4680,exhaustively,исчерпывающе,exhaustivement,1
4681,exhaustively,полностью,no_equality,1
4682,exhaustively,тщательно,no_equality,1
4683,apoplexy,удар,no_equality,1
4684,apoplexy,инсульт,no_equality,1
4685,apoplexy,кровоизлияние,no_equality,1
4686,apoplexy,апоплексический,no_equality,1
4687,coconut,кокос,noix de coco,1
4688,coconut,кокос,coco,1
4689,coconut,кокос,cocotier,1
4690,coconut,мякоть кокоса,noix de coco,1
4691,coconut,кокосовый,no_equality,1
4692,coconut,кокосовый,coco,1
4693,synchrophasotron,синхрофазотрон,no_equality,1
4694,coincidental,случайный,fortuit,2
4695,coincidental,случайный,hasard,1
4696,coincidental,случайный,coïncidence,1
4697,coincidental,совпадающий,no_equality,1
4698,coincidental,случайное совпадение,no_equality,1
4699,coincidental,случайно,coïncidence,1
4700,coincidental,случайно,fortuit,1
4701,coincidental,совпадение,coïncidence,1
4702,coincidental,случайность,coïncidence,1
4703,coincidental,простой совпадение,fortuit,1
4704,buzzer,сирена,no_equality,1
4705,buzzer,сирена,buzzer,1
4706,buzzer,звонок,sonnette,1
4707,buzzer,звонок,sonnerie,1
4708,buzzer,звонок,buzzer,1
4709,buzzer,пищалка,no_equality,1
4710,buzzer,зуммерный,no_equality,1
4711,buzzer,зуммер,buzzer,1
4712,buzzer,баззер,buzzer,1
4713,afraid,испуганный,effrayé,1
4714,afraid,испуганный,effrayée,1
4715,afraid,испуганный,apeuré,1
4716,afraid,боящийся,no_equality,1
4717,afraid,напуганный,effrayé,1
4718,afraid,напуганный,effrayée,1
4719,afraid,напуганный,apeuré,1
4720,afraid,страшно,effrayé,1
4721,afraid,боязно,no_equality,1
4722,afraid,no_equality,peur,1
4723,afraid,no_equality,craindre,1
4724,peremptory,императивный,impératif,1
4725,peremptory,безапелляционный,no_equality,1
4726,drawing,рисунок,dessin,2
4727,drawing,рисование,dessin,2
4728,drawing,волочение,no_equality,1
4729,drawing,розыгрыш,no_equality,1
4730,drawing,заимствование,no_equality,1
4731,drawing,графика,no_equality,1
4732,drawing,нанесение,no_equality,1
4733,drawing,составление,no_equality,1
4734,drawing,вытяжка,no_equality,1
4735,drawing,тираж,tirage,1
4736,drawing,чертежный,no_equality,1
4737,drawing,графический,no_equality,1
4738,drawing,рисующий,no_equality,1
4739,drawing,привлекающий,no_equality,1
4740,drawing,рисуемый,no_equality,1
4741,drawing,чертёж,dessin,1
4742,drawing,рисовать,dessin,1
4743,drawing,набросок,dessin,1
4744,drawing,,dessin,1
4745,precedent,прецедент,précédent,1
4746,precedent,прецедент,jurisprudence,1
4747,precedent,предыдущий,no_equality,1
4748,precedent,прецедентный,no_equality,1
4749,precedent,предшествующий,no_equality,1
4750,advertisement,реклама,publicité,2
4751,advertisement,реклама,pub,1
4752,advertisement,анонс,annonce,1
4753,advertisement,рекламный материал,publicité,1
4754,advertisement,рекламный материал,publicitaire,1
4755,advertisement,рекламный материал,pub,1
4756,advertisement,рекламный ролик,publicité,1
4757,advertisement,рекламный ролик,pub,1
4758,advertisement,рекламное сообщение,message,1
4759,advertisement,рекламоноситель,no_equality,1
4760,advertisement,рекламирование,publicité,1
4761,advertisement,рекламный,pub,1
4762,advertisement,рекламный,publicité,1
4763,advertisement,объявление,publicité,1
4764,advertisement,рекламный объявление,publicité,1
4765,fifty,пятьдесят,cinquante,1
4766,fifty,полсотни,no_equality,1
4767,fifty,пятьдесят человек,no_equality,1
4768,fifty,полусотня,no_equality,1
4769,fifty,полтинник,50 ans,1
4770,fifty,пятидесятый,no_equality,1
4771,thousand,тыс.,no_equality,1
4772,thousand,тысячелетие,millénaire,1
4773,thousand,множество,no_equality,1
4774,thousand,тысяча долларов,no_equality,1
4775,thousand,тысяча,mille,1
4776,thousand,тысяча,millier,1
4777,thousand,тысячный,no_equality,1
4778,aged,престарелый,no_equality,1
4779,aged,взрослый,âgé,1
4780,aged,выдержанный,no_equality,1
4781,aged,состаренный,no_equality,1
4782,aged,достигший,âgé,1
4783,aged,постаревший,no_equality,1
4784,aged,в возрасте,no_equality,1
4785,aged,старший,âgé,1
4786,pasta,паста,no_equality,1
4787,pasta,паста,pâte,1
4788,pasta,паста,Pasta,1
4789,pasta,блюда из макарон,no_equality,1
4790,engine,двигатель,moteur,2
4791,engine,машина,machine,1
4792,engine,локомотив,locomotive,1
4793,engine,локомотив,moteur,1
4794,engine,механизм,moteur,2
4795,engine,механизм,machine,1
4796,engine,ядро,no_equality,1
4797,engine,движитель,no_equality,1
4798,engine,машинный,no_equality,1
4799,engine,движущий,no_equality,1
4800,engine,мотор,moteur,1
4801,engine,движок,moteur,1
4802,engine,движущий силой,moteur,1
4803,engine,движущий сила,moteur,1
4804,eighty,восемьдесят,no_equality,1
4805,eighty,восемьдесят лет,no_equality,1
4806,eighty,восьмидесятый,no_equality,1
4807,eighty,no_equality,vingts,1
4808,eighty,no_equality,Eighty,1
4809,bedroom,спальня,chambre,1
4810,bedroom,спальная,no_equality,1
4811,bedroom,no_equality,coucher,1
4812,fit,пригонка,no_equality,1
4813,fit,припадок,crise,1
4814,fit,помещаться,no_equality,1
4815,fit,подходить,no_equality,1
4816,fit,приспосабливать,no_equality,1
4817,fit,соответствовать,correspondre,1
4818,fit,соответствовать,cadrer,1
4819,fit,установить,no_equality,1
4820,fit,вписываться,no_equality,1
4821,fit,поместить,no_equality,1
4822,fit,подогнать,ajuster,1
4823,fit,вписать,no_equality,1
4824,fit,влезть,no_equality,1
4825,fit,встраивать,no_equality,1
4826,fit,втиснуть,no_equality,1
4827,fit,уложиться,no_equality,1
4828,fit,пригодный,no_equality,1
4829,fit,годный,no_equality,1
4830,fit,нужный,no_equality,1
4831,fit,,équiper,1
4832,fit,no_equality,ajustement,1
4833,fit,no_equality,apte,1
4834,earn,зарабатывать,gagner,2
4835,earn,заслуживать,mériter,1
4836,earn,заслуживать,gagner,1
4837,earn,приносить,no_equality,1
4838,earn,неплохо зарабатывать,gagner,1
4839,earn,получать доход,no_equality,1
4840,earn,заработать,gagner,1
4841,earn,заслужить,gagner,1
4842,earn,получать,gagner,1
4843,earn,получить,gagner,1
4844,earn,подзаработать,gagner,1
4845,aeroplane,самолет,avion,1
4846,aeroplane,самолет,aéronef,1
4847,earring,серьга,boucle d'oreille,1
4848,ago,назад,heure,1
4849,ago,назад,auparavant,1
4850,ago,назад,plus tôt,1
4851,ago,назад,arrière,1
4852,ago,назад,il y a,1
4853,electric,электрический,électrique,2
4854,electric,электромонтажный,no_equality,1
4855,electric,электроизмерительный,no_equality,1
4856,electric,наэлектризованный,no_equality,1
4857,electric,электричество,électrique,1
4858,electric,электроснабжение,électrique,1
4859,electric,электроэнергия,électrique,1
