,bigram,chi-sq
9765,"('off', 'in')",9.011518063783114
9766,"('city', 'for')",9.006580002545485
9767,"('if', 'the')",9.006169539961878
9768,"('Ruggedo', 'and')",9.006011039228884
9769,"('know', 'in')",9.005500718456764
9770,"('small', 'and')",8.991874896171254
9771,"('stop', 'and')",8.991874896171254
9772,"('Shaggy', 'and')",8.989237819250652
9773,"('yellow', 'and')",8.989237819250652
9774,"('and', 'big')",8.987648396903786
9775,"('Alora', 'and')",8.986526392083727
9776,"('there', 'you')",8.971214076357791
9777,"('Bill', 'say')",8.96842575209383
9778,"('be', 'soon')",8.966109193107716
9779,"('and', 'eat')",8.961050982881668
9780,"('broad', 'and')",8.94140149916635
9781,"('branch', 'and')",8.931185075511195
9782,"('room', 'but')",8.93025467689865
9783,"('try', 'not')",8.929054801720408
9784,"('talk', 'it')",8.922513616941009
9785,"('right', 'for')",8.909812066326886
9786,"('you', 'decide')",8.903512504806033
9787,"('escape', 'and')",8.880822223090053
9788,"('even', 'this')",8.871788481683971
9789,"('around', 'as')",8.870873561008283
9790,"('mind', 'it')",8.865822008810936
9791,"('breakfast', 'and')",8.863697925170587
9792,"('word', 'to')",8.85766968104244
9793,"('they', 'which')",8.851045366089696
9794,"('money', 'I')",8.849597014265516
9795,"('and', 'both')",8.835801122903126
9796,"('make', 'Dorothy')",8.831523666703518
9797,"('have', 'to')",8.825422165905774
9798,"('quickly', 'to')",8.823914748940348
9799,"('to', 'answer')",8.823531456272267
9800,"('Dorothy', 'it')",8.811135986883947
9801,"('idea', 'I')",8.801975294218584
9802,"('the', 'oil')",8.777521850014661
9803,"('beast', 'have')",8.771413635553774
9804,"('people', 'do')",8.766889328101625
9805,"('and', 'their')",8.735093381145498
9806,"('which', 'to')",8.726549615262105
9807,"('and', 'white')",8.717194795669387
9808,"('to', 'like')",8.716343346374087
9809,"('Bill', 'and')",8.711872734011239
9810,"('but', 'once')",8.710786626277974
9811,"('child', 'say')",8.703875287213576
9812,"('receive', 'the')",8.70004384119133
9813,"('eye', 'be')",8.693732962654247
9814,"('and', 'play')",8.686419049655244
9815,"('play', 'and')",8.686419049655244
9816,"('never', 'will')",8.683059564455414
9817,"('be', 'read')",8.682294870037516
9818,"('party', 'be')",8.68072239899274
9819,"('step', 'and')",8.672685372103741
9820,"('the', 'mean')",8.664288013125617
9821,"('order', 'of')",8.66384570290122
9822,"('life', 'with')",8.651535689285883
9823,"('her', 'all')",8.650438663427574
9824,"('and', 'some')",8.64878888689812
9825,"('see', 'his')",8.648073707415632
9826,"('while', 'his')",8.64245584356598
9827,"('truth', 'and')",8.638930972601063
9828,"('be', 'hear')",8.636533070216366
9829,"('man', 'if')",8.61867563952577
9830,"('will', 'turn')",8.594831869724908
9831,"('I', 'decide')",8.58897177860575
9832,"('cry', 'of')",8.586794870051955
9833,"('be', ""'n"")",8.572226717687187
9834,"('and', 'saw')",8.558245070279291
9835,"('often', 'he')",8.556753692205286
9836,"('house', 'but')",8.538474351719458
9837,"('of', 'Colonel')",8.538358720637683
9838,"('as', 'can')",8.53783529796123
9839,"('they', 'ask')",8.520739776503143
9840,"('question', 'and')",8.506110351117492
9841,"('and', 'fight')",8.50087981661232
9842,"('fight', 'and')",8.50087981661232
9843,"('be', 'return')",8.499648382277929
9844,"('Inga', 'be')",8.485533410404067
9845,"('girl', 'in')",8.481896949550357
9846,"('watch', 'it')",8.479042534597175
9847,"('never', 'a')",8.469841696069375
9848,"('true', 'and')",8.46882758219814
9849,"('the', 'unusual')",8.466068430985313
9850,"('some', 'be')",8.460368910548347
9851,"('I', 'call')",8.450010787975186
9852,"('have', 'try')",8.444624451361952
9853,"('now', 'see')",8.432685737267146
9854,"('soldier', 'of')",8.432462829509776
9855,"('presently', 'a')",8.42965944576991
9856,"('through', 'his')",8.4248363645408
9857,"('command', 'to')",8.424008967047406
9858,"('and', 'around')",8.416004041602612
9859,"('be', 'shape')",8.382903665679125
9860,"('Majesty', 'be')",8.378264311520732
9861,"('before', 'this')",8.377454679679179
9862,"('the', 'lock')",8.374776519653144
9863,"('king', 'with')",8.354680267744724
9864,"('and', 'Tip')",8.346511044627386
9865,"('time', 'we')",8.334796631689773
9866,"('drive', 'the')",8.328952902412889
9867,"('and', 'Claus')",8.32790301264849
9868,"('will', 'answer')",8.304281806569087
9869,"('cat', 'be')",8.303982578326396
9870,"('get', 'on')",8.298852449940538
9871,"('and', 'surround')",8.28807288511274
9872,"('or', 'we')",8.287635833216969
9873,"('many', 'be')",8.283275245517201
9874,"('her', 'on')",8.282544682821685
9875,"('and', 'back')",8.281316734589241
9876,"('think', 'the')",8.274035272271544
9877,"('they', 'carry')",8.257617651579498
9878,"('out', 'there')",8.25629305409406
9879,"('help', 'to')",8.254196099312098
9880,"('in', 'it')",8.251837668192099
9881,"('one', 'do')",8.243264049672339
9882,"('keep', 'the')",8.237224347142066
9883,"('you', 'knew')",8.215535964391883
9884,"('they', 'wish')",8.210641583059727
9885,"('do', 'ask')",8.1979556956536
9886,"('idea', 'he')",8.17428309739767
9887,"('ask', 'no')",8.171974587466629
9888,"('wish', 'the')",8.171106595481326
9889,"('say', 'what')",8.168492993917713
9890,"('ask', 'if')",8.164644031533596
9891,"('place', 'her')",8.157555660926235
9892,"('search', 'the')",8.142716297324908
9893,"('the', 'sword')",8.142716297324908
9894,"('upon', 'he')",8.138640307688643
9895,"('the', 'more')",8.13851802964305
9896,"('subject', 'and')",8.132354454093228
9897,"('interest', 'and')",8.130568669441011
9898,"('they', 'need')",8.130207926167932
9899,"('the', 'farther')",8.124603672092084
9900,"('set', 'he')",8.12295993476585
9901,"('it', 'all')",8.122926102115528
9902,"('except', 'a')",8.121482875712761
9903,"('he', 'thought')",8.11966143422412
9904,"('i', 'where')",8.119196079908809
9905,"('face', 'but')",8.11554698994511
9906,"('reply', 'with')",8.114910926699878
9907,"('even', 'with')",8.112759598135895
9908,"('the', 'handsome')",8.111007550311408
9909,"('but', 'most')",8.091589939160494
9910,"('you', 'time')",8.088433747419547
9911,"('yes', 'the')",8.075968061510007
9912,"('city', 'with')",8.071758292461647
9914,"('group', 'and')",8.063075043252784
9913,"('and', 'powerful')",8.063075043252784
9915,"('or', 'if')",8.05475618618523
9916,"('boat', 'to')",8.041337888985105
9917,"('all', 'at')",8.020252128711181
9918,"('return', 'for')",8.018416898601709
9919,"('people', 'so')",8.012807903663271
9920,"('know', 'now')",8.01262916341141
9921,"('command', 'of')",7.989448556339615
9922,"('tree', 'they')",7.983261451297931
9923,"('and', 'also')",7.978206266607077
9924,"('want', 'and')",7.975394140024084
9925,"('you', 'help')",7.972038025814877
9926,"('later', 'the')",7.958148259126744
9927,"('thing', '')",7.954293059688877
9928,"('go', 'at')",7.944583236459177
9929,"('much', 'that')",7.942597783093614
9930,"('to', 'row')",7.933162107699521
9931,"('place', 'so')",7.930012470885778
9932,"('creature', 'be')",7.926516083781303
9933,"('Billina', 'be')",7.92284965612466
9934,"('off', 'and')",7.8889614038269675
9935,"('the', 'business')",7.888886660730812
9936,"('this', '')",7.881814819973622
9937,"('they', 'declare')",7.879367192415757
9938,"('up', 'he')",7.879091479564543
9939,"('together', 'the')",7.87802943726468
9940,"('know', 'my')",7.875072495061602
9941,"('now', 'on')",7.851440957547375
9942,"('about', 'as')",7.827894396650713
9943,"('be', 'before')",7.824764046095243
9944,"('it', 'lead')",7.824622914997569
9945,"('be', 'bad')",7.799381595413212
9946,"('be', 'short')",7.799381595413212
9947,"('adventure', 'and')",7.798805457095605
9948,"('see', 'their')",7.79655686120312
9949,"('there', 'he')",7.794893299113662
9950,"('the', 'master')",7.788653849415741
9951,"('end', 'in')",7.781597616140944
9952,"('the', 'dead')",7.781206324613945
9953,"('they', 'say')",7.779397291172236
9954,"('I', 'happen')",7.77175011202246
9955,"('may', 'I')",7.767272934009227
9956,"('well', 'we')",7.765413421045304
9957,"('still', 'the')",7.760621241939674
9958,"('a', 'forest')",7.737404055006711
9959,"('it', 'too')",7.72790613837164
9960,"('color', 'be')",7.720011844469998
9961,"('that', 'nothing')",7.713549223990542
9962,"('be', 'change')",7.712122031098039
9963,"('tell', 'it')",7.709810991205143
9964,"('a', 'Princess')",7.705648193927106
9965,"('you', 'find')",7.70471226077823
9966,"('us', 'if')",7.701166287388451
9967,"('you', 'here')",7.696208061850228
9968,"('for', 'by')",7.687595565757316
9969,"('around', 'to')",7.643101596764117
9970,"('away', 'for')",7.635801562884767
9971,"('nodd', 'and')",7.632460258635867
9972,"('people', ""'s"")",7.617973147602942
9973,"('the', 'eyes')",7.610215459281781
9974,"('just', 'a')",7.606366916360687
9975,"('the', 'fault')",7.595514915349738
9976,"('begin', 'with')",7.59524473195337
9977,"('the', 'fate')",7.592669737353631
9978,"('girl', 'can')",7.592180648346418
9979,"('morning', 'they')",7.588403172868679
9980,"('they', 'off')",7.587307654479628
9981,"('servant', 'to')",7.577691288029249
9982,"('friend', 'the')",7.561921177549306
9983,"('or', 'to')",7.553415362231137
9984,"('all', 'her')",7.551475380040698
9985,"('out', 'he')",7.530844639846727
9986,"('be', 'twenty')",7.525401806945301
9987,"('Iseult', 'and')",7.523560352126242
9988,"('where', 'his')",7.511143596565996
9989,"('and', 'decide')",7.498199039636697
9990,"('there', 'I')",7.494896201598792
9991,"('Polychrome', 'the')",7.491649732507484
9992,"('must', 'say')",7.489911226395535
9993,"('be', 'beautiful')",7.48791177850195
9994,"('one', 'she')",7.480237301456302
9995,"('it', 'until')",7.476791552147542
9996,"('Rob', 'I')",7.475399387017207
9997,"('a', 'much')",7.45459138613516
9998,"('know', 'this')",7.45001745373379
9999,"('other', 'but')",7.448649577414634
10000,"('he', 'ever')",7.442468504308939
10001,"('King', 'have')",7.438986724168791
10002,"('interest', 'to')",7.419624579932771
10003,"('the', 'beauty')",7.415334156626022
10004,"('head', 'a')",7.392614324553879
10005,"('well', 'you')",7.391439328111189
10006,"('all', 'of')",7.378594071282542
10007,"('he', 'still')",7.362819711602786
10008,"('land', 'and')",7.3624906452200705
10009,"('the', 'feeling')",7.325122335298314
10010,"('my', 'great')",7.313720793595715
10011,"('out', 'they')",7.312172091990887
10012,"('friend', 'be')",7.312066678065274
10013,"('and', 'ear')",7.3063298851231275
10014,"('eye', 'to')",7.29655702893174
10015,"('except', 'to')",7.276429950641415
10016,"('for', 'long')",7.2756093558205235
10017,"('home', 'of')",7.258462577743758
10018,"('Tip', 'be')",7.24760275324654
10019,"('say', 'at')",7.241205277846263
10020,"('reply', 'and')",7.239656294754218
10022,"('officer', 'be')",7.215955743138799
10021,"('be', 'agree')",7.215955743138799
10023,"('and', 'though')",7.208602698717893
10024,"('us', 'here')",7.197523922324817
10025,"('for', 'so')",7.195858800917479
10026,"('face', 'so')",7.194737869341795
10027,"('smile', 'and')",7.1945347625853815
10028,"('be', 'another')",7.193684310653744
10029,"('this', 'but')",7.192048890029365
10030,"('bound', 'and')",7.174169176478125
10031,"('name', 'I')",7.169265092263178
10032,"('you', 'eat')",7.164325324356979
10033,"('you', 'heart')",7.164325324356979
10034,"('but', 'from')",7.1566028377537565
10035,"('and', 'dress')",7.1538515935670075
10036,"('her', 'love')",7.144539885529171
10037,"('no', 'she')",7.142223279329941
10038,"('Bill', 'as')",7.14184406117565
10039,"('Oz', 'this')",7.136907413518932
10040,"('king', 'to')",7.131942406521003
10041,"('perhaps', 'the')",7.129484619134735
10042,"('I', 'always')",7.123444211664894
10043,"('they', 'return')",7.113388796091487
10044,"('all', 'will')",7.102437283750171
10045,"('work', 'the')",7.097049609292658
10046,"('and', 'many')",7.087713836672551
10047,"('fly', 'and')",7.073861326495806
10048,"('there', 'come')",7.070882151589433
10049,"('secure', 'the')",7.063947921662626
10050,"('be', 'give')",7.061430412449159
10051,"('army', 'to')",7.055097018377867
10052,"('in', 'arm')",7.0543918276892095
10053,"('remember', 'the')",7.045514904285251
10054,"('then', 'go')",7.045099432859607
10055,"('however', 'he')",7.040172641800031
10056,"('Ozma', 'but')",7.03235965560832
10057,"('before', 'i')",7.020301547961193
10058,"('i', 'with')",7.017817204685848
10059,"('have', 'their')",7.003011071607923
10060,"('out', 'by')",6.9972478188798855
10061,"('and', 'came')",6.992175064344972
10062,"('he', 'appear')",6.987870786213416
10063,"('room', 'the')",6.979825585577587
10064,"('be', 'lovely')",6.975263682619949
10065,"('find', 'I')",6.9749898829341275
10066,"('not', 'call')",6.963466108138679
10067,"('hand', 'to')",6.963391751398477
10068,"('the', 'hat')",6.960602047802484
10069,"('you', 'talk')",6.955274136364555
10070,"('be', 'receive')",6.953947515357311
10071,"(""'"", 'here')",6.945165737736939
10072,"('a', 'hair')",6.943559107835911
10073,"('time', 'so')",6.937001052390391
10074,"('man', 'take')",6.9333484125623075
10075,"('us', 'she')",6.921035362794175
10076,"('the', 'expression')",6.912008796613401
10077,"('time', 'it')",6.91057783693929
10078,"('a', 'fly')",6.906357685454752
10079,"('the', 'state')",6.904294327992707
10080,"('have', 'such')",6.898458393125124
10081,"('Irene', 'and')",6.883436414089399
10082,"('it', 'fall')",6.882964127916077
10083,"('Polychrome', 'be')",6.880173584302199
10084,"('the', 'lip')",6.873241429471119
10085,"('be', 'dark')",6.872007298700201
10086,"('make', 'in')",6.868232425330672
10087,"('be', 'away')",6.855912992449666
10088,"('Jones', 'and')",6.852623009793578
10089,"('too', 'be')",6.850213119350635
10090,"('and', 'Queen')",6.849137184522297
10091,"('the', 'Oz')",6.84784810329772
10092,"('child', 'as')",6.84620006911673
10093,"('I', 'come')",6.840601989758546
10094,"('because', 'her')",6.834289139118488
10095,"('and', 'no')",6.829238441029226
10096,"('fear', 'the')",6.821270439113502
10097,"('the', 'friendly')",6.811617970611483
10098,"('the', 'system')",6.811617970611483
10099,"('over', 'they')",6.797751322492411
10100,"('from', 'i')",6.788739079804694
10101,"('know', 'if')",6.7864748792640075
10102,"('the', 'eye')",6.786109900050078
10103,"('with', 'Dorothy')",6.778002801999608
10104,"(""'s"", 'place')",6.771561475505867
10105,"('together', 'I')",6.766271990987319
10106,"('be', 'again')",6.7661196336587865
10107,"('take', 'in')",6.760643626066258
10108,"('your', 'and')",6.742301989329291
10109,"('live', 'as')",6.726986814192608
10110,"('her', 'house')",6.726554897625191
10111,"('Louise', 'but')",6.72480009724322
10112,"('flower', 'be')",6.709146142599569
10113,"('herself', 'to')",6.70669054103238
10114,"('money', 'you')",6.703005932220304
10115,"('shut', 'the')",6.694982598716144
10116,"('of', 'day')",6.69176194421772
10117,"('world', 'it')",6.6863105184997185
10118,"('so', ""'s"")",6.682874967099398
10119,"('but', 'with')",6.662997962962444
10120,"('they', 'love')",6.656620148047536
10121,"('be', 'wonderful')",6.655987295227877
10122,"('time', 'come')",6.645153885426579
10123,"('then', 'get')",6.64472989440861
10124,"('and', 'much')",6.642088604449089
10125,"('thing', 'this')",6.6411577884542945
10126,"('and', 'continue')",6.6359258019288445
10127,"('Rinkitink', 'be')",6.627675102361616
10128,"('be', 'live')",6.623749267475342
10129,"('good', 'you')",6.621161901263972
10130,"('sat', 'the')",6.5916097710544115
10131,"('say', 'they')",6.582852168967951
10132,"('on', 'all')",6.5778072745217
10133,"('time', 'a')",6.57739775379949
10134,"('who', 'you')",6.570780052551115
10135,"('as', 'all')",6.56715901137182
10136,"('the', 'course')",6.561743126938202
10137,"('sure', 'the')",6.558307507597977
10138,"('around', 'so')",6.55801209181846
10139,"('low', 'to')",6.555880135499191
10140,"('need', 'the')",6.537851249816786
10142,"('the', 'five')",6.534463351107797
10141,"('the', 'adventure')",6.534463351107797
10143,"('not', 'too')",6.531542406019781
10144,"('you', 'any')",6.529592358653776
10145,"('he', 'declare')",6.524457913624836
10146,"('away', 'so')",6.521489143828095
10147,"('house', 'for')",6.520508260699981
10148,"('before', 'but')",6.482277142828787
10149,"('while', 'a')",6.4754017709729075
10150,"('no', 'it')",6.471051000808234
10151,"('servant', 'of')",6.468153497189407
10152,"('make', 'all')",6.462680289995795
10153,"('form', 'in')",6.4592595946039
10154,"('even', 'a')",6.454918417894801
10155,"('I', 'thought')",6.44941621831986
10156,"('side', 'but')",6.443540677512866
10157,"('the', 'morrow')",6.429190013272469
10158,"('house', 'that')",6.427381480071524
10159,"('can', 'all')",6.426509060533557
10160,"('at', 'Mary')",6.425995022774063
10161,"('Bilbil', 'be')",6.423046366925731
10162,"('more', 'and')",6.41903332419099
10163,"('both', 'the')",6.4118699419644924
10164,"('boat', 'be')",6.410944396350702
10165,"('I', 'speak')",6.405063304887686
10166,"('that', 'at')",6.3966705731093425
10167,"('good', 'a')",6.395884358743755
10168,"('this', 'may')",6.395114140493933
10169,"('after', 'she')",6.378369141443833
