,en,ru,fr
8198,decisiveness,решительность,résolution
8199,decisiveness,решительность,fermeté
8200,plain,простой,simple
8201,plain,простой,ordinaire
8202,plain,простой,facile
8203,plain,понятный,clair
8204,plain,плоский,plat
8205,plain,обыкновенный,simple
8206,plain,обыкновенный,ordinaire
8207,plain,некрасивый,no_equality
8208,plain,невзрачный,no_equality
8209,plain,равнина,plaine
8210,plain,ясно,clair
8211,plain,ясно,clairement
8212,plain,без обиняков,no_equality
8213,plain,обыкновенный толком,simple
8214,plain,обыкновенный толком,ordinaire
8215,teacher,учитель,professeur
8216,teacher,учитель,enseignant
8217,teacher,учитель,prof
8218,teacher,учитель,maître
8219,teacher,учитель,instituteur
8220,teacher,учитель,maîtresse
8221,teacher,учитель,enseigne
8222,teacher,учитель,instit
8223,teacher,наставник,professeur
8224,teacher,наставник,maître
8225,teacher,учительская,no_equality
8226,teacher,руководитель,no_equality
8227,teacher,препод,prof
8228,teacher,училка,professeur
8229,teacher,училка,prof
8230,teacher,училка,instituteur
8231,teacher,училка,professeure
8232,teacher,учительство,no_equality
8233,champagne,шампанское,champagne
8234,appease,умиротворять,calmer
8235,appease,успокаивать,apaiser
8236,appease,успокаивать,calmer
8237,appease,ублажать,no_equality
8238,appease,потакать,assouvir
8239,appease,потакать,amadouer
8240,appease,утолять,apaiser
8241,appease,удовлетворять,assouvir
8242,draft,проект,projet
8243,draft,проект,ébauche
8244,draft,проект,avant-projet
8245,draft,проект,proposition
8246,draft,проект,texte
8247,draft,проект,version
8248,draft,проект,brouillon
8249,draft,проект,élaboration
8250,draft,черновик,ébauche
8251,draft,черновик,brouillon
8252,draft,эскиз,esquisse
8253,draft,тратта,traite
8254,draft,осадка,tirant d'eau
8255,draft,призыв,no_equality
8256,draft,тяга,tirage
8257,draft,драфт,draft
8258,draft,черновой,no_equality
8259,draft,призывной,no_equality
8260,draft,разработать,rédiger
8261,draft,разработать,élaborer
8262,draft,начертить,no_equality
8263,quinsy,ангина,angine
8264,awesomeness,благоговение,no_equality
8265,suburbia,пригород,banlieue
8266,FLA,Флорида,floride
8267,programmability,программируемость,no_equality
8268,Harman,Гарман,no_equality
8269,onstage,на сцене,sur scène
8270,onstage,на сцене,en scène
8271,onstage,на сцене,sur la scène
8272,onstage,сценический,no_equality
8273,analogue,аналог,analogue
8274,analogue,аналог,équivalent
8275,analogue,аналогия,analogie
8276,analogue,аналогичный,analogue
8277,analogue,аналоговый,analogique
8278,analogue,аналоговый,analogue
8279,attributable,приписываемый,no_equality
8280,attributable,относящийся,no_equality
8281,attributable,приходящийся,no_equality
8282,attributable,присущий,no_equality
8283,relegation,понижение,no_equality
8284,relegation,изгнание,no_equality
8285,boater,лодочник,no_equality
8286,boater,канотье,no_equality
8287,Snowbird,сноуберд,no_equality
8288,exhaustion,истощение,épuisement
8289,exhaustion,истощение,fatigue
8290,exhaustion,истощение,usure
8291,exhaustion,высасывание,no_equality
8292,exhaustion,изнеможение,no_equality
8293,exhaustion,разрежение,no_equality
8294,exhaustion,исчерпанность,no_equality
8295,exhaustion,истощенность,no_equality
8296,exhaustion,опустошение,no_equality
8297,exhaustion,измождение,no_equality
8298,exhaustion,крайняя усталость,no_equality
8299,exhaustion,прострация,no_equality
8300,exhaustion,исчерпание прав,no_equality
8301,guerilla,партизан,no_equality
8302,guerilla,партизанская война,no_equality
8303,guerilla,боевик,no_equality
8304,guerilla,партизанский,no_equality
8305,cubicle,кабина,no_equality
8306,cubicle,ячейка,cellule
8307,cubicle,шкаф,no_equality
8308,cubicle,кубик,box
8309,cubicle,бокс,no_equality
8310,cubicle,отсек,compartiment
8311,ket,кет,no_equality
8312,Stefano,Стефано,stefano
8313,radiate,излучать,rayonner
8314,radiate,излучать,irradier
8315,radiate,излучать,émettre
8316,radiate,распространяться,no_equality
8317,radiate,сиять,no_equality
8318,radiate,исходить,no_equality
8319,radiate,расходиться,no_equality
8320,radiate,отдавать,no_equality
8321,radiate,облучать,no_equality
8322,yid,жид,youpin
8323,yid,жидовский,no_equality
8324,Krueger,Крюгер,krueger
8325,lexicology,лексикология,no_equality
8326,duress,принуждение,contrainte
8327,duress,принуждение,coercition
8328,duress,лишение свободы,no_equality
8329,duress,давление,no_equality
8330,sketchy,схематичный,no_equality
8331,sketchy,отрывочный,no_equality
8332,sketchy,поверхностный,superficiel
8333,venerable,почтенный,vénérable
8334,venerable,почтенный,honorable
8335,venerable,древний,ancien
8336,venerable,маститый,no_equality
8337,venerable,многоуважаемый,honorable
8338,venerable,уважаемый,vénéré
8339,venerable,уважаемый,respectable
8340,venerable,уважаемый,honorable
8341,venerable,освященный веками,no_equality
8342,topsail,Марсель,no_equality
8343,adulation,низкопоклонство,no_equality
8344,adulation,восхваление,no_equality
8345,adulation,поклонение,no_equality
8346,Ingushetia,Ингушетия,ingouchie
8347,police court,полицейский суд,no_equality
8348,pincher,пинчер,no_equality
8349,pincher,лом,no_equality
8350,Newman,Ньюман,newman
8351,subheading,подзаголовок,no_equality
8352,subheading,субпозиция,no_equality
8353,hair,шерсть,poil
8354,hair,волосок,cheveu
8355,hair,волосок,poil
8356,hair,щетина,no_equality
8357,hair,ворсинка,no_equality
8358,hair,волосики,no_equality
8359,hair,волосинка,poil
8360,hair,волосяной,no_equality
8361,traveler,путешественник,voyageur
8362,traveler,путешественник,globe-trotter
8363,traveler,пассажир,voyageur
8364,traveler,пассажир,passager
8365,traveler,коммивояжер,no_equality
8366,traveler,дорожный,no_equality
8367,traveler,выезжающий,no_equality
8368,iridium,иридий,iridium
8369,iridium,иридиевый,no_equality
8370,Thule,тулий,no_equality
8371,superhuman,сверхчеловеческий,no_equality
